Map,Feature,F1 Score,Precision,Recall,IoU Score,USGS F1 Score,USGS Precision,USGS Recall,Mean matched distance Points,Matched Points,Unmatched Points,Missing Points
KY_WestFranklin,af,0.0,0.0,0.0,0.0,,,,,,,
KY_WestFranklin,Qas,0.0005919124532113578,0.0003293875497721046,0.002915956865845607,0.0002960438426242518,,,,,,,
KY_WestFranklin,Qc,0.02947143441562236,0.028208287945762026,0.030853009582971457,0.014956106158695725,,,,,,,
KY_WestFranklin,Qa,0.0006798657979893573,0.000712657987313,0.0006499586510584586,0.0003400484926645889,,,,,,,
KY_WestFranklin,Qal,0.0,0.0,0.0,0.0,,,,,,,
KY_WestFranklin,Qt,0.0,0.0,0.0,0.0,,,,,,,
KY_WestFranklin,Qlt,0.0,0.0,0.0,0.0,,,,,,,
KY_WestFranklin,Ql,0.1532087505232794,0.0856208362754434,0.7274395865759437,0.08295943061604301,,,,,,,
KY_WestFranklin,R,3.238746578480315e-05,1.62469057029593e-05,0.004947980904566362,1.6193995133633228e-05,,,,,,,
